-0.02952951349966371 2 1.0 1.0 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.701863354037267 1.004282242197446 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.4166666666666665 0.7097222222222219
-0.030938731063638984 3 1.5 2.25 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.6333333333333333 1.2100000000000002 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.372937293729373 0.7619078739557122
-0.026839189059347277 2 1.0 1.0 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.6687898089171975 1.2278794271572862 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.3473282442748094 0.6999737777518792
-0.03132306312654133 3 1.5 2.25 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.6614583333333335 0.9010145399305559 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.457912457912458 0.8340872246596188
-0.03074656503218781 4 2.0 4.0 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.7300613496932513 0.9578079716963378 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.3533123028391167 0.7521420254953315
-0.026775133715530218 5 2.5 6.25 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.7006802721088436 0.9988430746448224 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.3948339483394836 1.0212279244563656
-0.029721679531114882 4 2.0 4.0 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.6176470588235294 1.2243944636678197 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.3435374149659864 0.7629344254708668
-0.03388527687922365 4 2.0 4.0 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.5989304812834226 1.1493036689639409 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.2777777777777777 0.9725471085120176
-0.031771450533260734 5 2.5 6.25 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.6844660194174756 1.0315062682627967 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.317241379310345 0.7752199762187906
-0.031002786407456042 5 2.5 6.25 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.6483516483516483 0.9422775027170613 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.3443708609271523 0.7622034121310475
-0.03196361656471191 5 2.5 6.25 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.709844559585492 0.8691776960455287 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.477124183006536 0.7396727754282549
-0.030298177625468405 2 1.0 1.0 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.7112299465240643 1.1465583802796762 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.409090909090909 0.7312460267005728
-0.025558082183006117 3 1.5 2.25 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.712328767123288 1.081628823419029 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.4624505928853755 0.7070880657407539
-0.034846107036479515 5 2.5 6.25 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.614678899082569 1.0166652638666787 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.420245398773006 0.7957864428469291
-0.030554399000736636 2 1.0 1.0 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.6932515337423313 1.059279611577401 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.4044585987261144 0.9606170635725576
-0.02818435127950549 7 3.5 12.25 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.7167630057803467 1.0700658224464568 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.3745318352059925 0.9009244062898928
-0.028760849373859015 4 2.0 4.0 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.6857142857142855 1.0955102040816338 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.4197080291970803 0.7107064840961173
-0.03414149825449188 6 3.0 9.0 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.574162679425837 1.0961745381287078 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.4074074074074074 0.7722908093278469
-0.02767190852896903 7 3.5 12.25 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.6787878787878787 1.2847015610651964 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.4756554307116105 0.818695731459275
-0.029977900906383116 3 1.5 2.25 0.0 0.0 -0.0011435105774728416 30320.092624356774 1592844620.58033 3.6779661016949152 0.9640907785119218 -0.00028595939376608524 30789.092078924794 1643743766.8036444 3.4192439862542954 0.6970867136665835
